"","ACTIVITY_NR","SITE_STATE","CLOSE_CASE_DATE","RNUM"
"1311","345469290","MD",2021-12-01,"140"
"1312","345470819","NY",2021-12-01,"141"
"1313","345471049","LA",2021-12-01,"142"
"1314","345472856","IN",2021-12-01,"143"
"1315","345474092","WV",2021-12-01,"144"
"1316","345475842","CA",2021-12-01,"145"
"1317","345482186","AR",2021-12-01,"146"
"1318","345485437","NJ",2021-12-01,"147"
"1319","345486377","WA",2021-12-01,"148"
"1320","345487805","NY",2021-12-01,"149"
"1321","345491484","IN",2021-12-01,"150"
"1322","345492318","MI",2021-12-01,"151"
"1323","345494272","IA",2021-12-01,"152"
"1324","345496194","NC",2021-12-01,"153"
"1325","345497838","MO",2021-12-01,"154"
"1326","345497861","VA",2021-12-01,"155"
"1327","345498000","TX",2021-12-01,"156"
"1328","345498075","FL",2021-12-01,"157"
"1329","345498109","NY",2021-12-01,"158"
"1330","345507875","AZ",2021-12-01,"159"
"1331","345507958","AZ",2021-12-01,"160"
"1332","345509509","OH",2021-12-01,"161"
"1333","345513915","TX",2021-12-01,"162"
"1334","345531024","WA",2021-12-01,"163"
"1335","345534507","PA",2021-12-01,"164"
"1336","345537641","WA",2021-12-01,"165"
"1337","345540538","TX",2021-12-01,"166"
"1338","345541072","MI",2021-12-01,"167"
"1339","345541452","WA",2021-12-01,"168"
"1340","345544134","MD",2021-12-01,"169"
"1341","345547160","PA",2021-12-01,"170"
"1342","345548911","MD",2021-12-01,"171"
"1343","345550339","SD",2021-12-01,"172"
"1344","345551782","WA",2021-12-01,"173"
"1345","345552087","CA",2021-12-01,"174"
"1346","345552160","NV",2021-12-01,"175"
"1347","345552863","OR",2021-12-01,"176"
"1348","345554935","NJ",2021-12-01,"177"
"1349","345555973","VA",2021-12-01,"178"
"1350","345556062","TN",2021-12-01,"179"
"1351","345556161","VA",2021-12-01,"180"
"1352","345557474","IN",2021-12-01,"181"
"1353","345557672","WA",2021-12-01,"182"
"1354","345558910","MD",2021-12-01,"183"
"1355","345562607","MN",2021-12-01,"184"
"1356","345562615","MN",2021-12-01,"185"
"1357","345564272","MI",2021-12-01,"186"
"1358","345568901","VA",2021-12-01,"187"
"1359","345571681","NC",2021-12-01,"188"
"1360","345580674","PA",2021-12-01,"189"
"1361","345582746","VA",2021-12-01,"190"
"1362","345583553","TX",2021-12-01,"191"
"1363","345585228","FL",2021-12-01,"192"
"1364","345585913","MI",2021-12-01,"193"
"1365","345588719","VA",2021-12-01,"194"
"1366","345589030","IA",2021-12-01,"195"
"1367","345589568","UT",2021-12-01,"196"
"1368","345590079","MN",2021-12-01,"197"
"1369","345591879","VA",2021-12-01,"198"
"1370","345593602","MI",2021-12-01,"199"
"1371","345597330","OH",2021-12-01,"200"
"1372","343428884","FL",2021-12-15,"1"
"1373","343974341","WA",2021-12-15,"2"
"1374","344485446","MD",2021-12-15,"3"
"1375","344606736","MI",2021-12-15,"4"
"1376","344632112","NC",2021-12-15,"5"
"1377","344677711","NJ",2021-12-15,"6"
"1378","344680657","OH",2021-12-15,"7"
"1379","344702618","CA",2021-12-15,"8"
"1380","344997614","GA",2021-12-15,"9"
"1381","345035943","CA",2021-12-15,"10"
"1382","345044176","NJ",2021-12-15,"11"
"1383","345092977","NV",2021-12-15,"12"
"1384","345096127","MI",2021-12-15,"13"
"1385","345188361","OR",2021-12-15,"14"
"1386","345223127","OR",2021-12-15,"15"
"1387","345229199","MA",2021-12-15,"16"
"1388","345234371","ME",2021-12-15,"17"
"1389","345235386","MN",2021-12-15,"18"
"1390","345250724","TX",2021-12-15,"19"
"1391","345253439","GA",2021-12-15,"20"
"1392","345255442","IL",2021-12-15,"21"
"1393","345260012","NY",2021-12-15,"22"
"1394","345271811","WA",2021-12-15,"23"
"1395","345272462","OK",2021-12-15,"24"
"1396","345274344","WA",2021-12-15,"25"
"1397","345278006","MI",2021-12-15,"26"
"1398","345292189","AR",2021-12-15,"27"
"1399","345297477","AZ",2021-12-15,"28"
"1400","345302483","IL",2021-12-15,"29"
"1401","345311922","WA",2021-12-15,"30"
"1402","345312060","MA",2021-12-15,"31"
"1403","345324644","WA",2021-12-15,"32"
"1404","345328488","AL",2021-12-15,"33"
"1405","345328686","AL",2021-12-15,"34"
"1406","345334890","AZ",2021-12-15,"35"
"1407","345337190","CO",2021-12-15,"36"
"1408","345340244","WA",2021-12-15,"37"
"1409","345342695","OR",2021-12-15,"38"
"1410","345352777","WA",2021-12-15,"39"
"1411","345356943","GA",2021-12-15,"40"
"1412","345359459","OR",2021-12-15,"41"
"1413","345361455","WA",2021-12-15,"42"
"1414","345368393","OH",2021-12-15,"43"
"1415","345373161","NY",2021-12-15,"44"
"1416","345374078","WA",2021-12-15,"45"
"1417","345375539","MA",2021-12-15,"46"
"1418","345378657","MA",2021-12-15,"47"
"1419","345380083","OR",2021-12-15,"48"
"1420","345382519","CO",2021-12-15,"49"
"1421","345386205","OR",2021-12-15,"50"
"1422","345386262","OR",2021-12-15,"51"
"1423","345391262","FL",2021-12-15,"52"
"1424","345394084","FL",2021-12-15,"53"
"1425","345395412","AL",2021-12-15,"54"
"1426","345396071","OR",2021-12-15,"55"
"1427","345398697","OR",2021-12-15,"56"
"1428","345399208","CO",2021-12-15,"57"
"1429","345400253","MI",2021-12-15,"58"
"1430","345400881","WA",2021-12-15,"59"
"1431","345400923","WA",2021-12-15,"60"
"1432","345401145","WA",2021-12-15,"61"
"1433","345404065","OR",2021-12-15,"62"
"1434","345404255","WA",2021-12-15,"63"
"1435","345406979","WA",2021-12-15,"64"
"1436","345409742","OR",2021-12-15,"65"
"1437","345422190","GA",2021-12-15,"66"
"1438","345422364","TX",2021-12-15,"67"
"1439","345423487","OR",2021-12-15,"68"
"1440","345426159","WA",2021-12-15,"69"
"1441","345426209","PR",2021-12-15,"70"
"1442","345434641","OR",2021-12-15,"71"
"1443","345438147","OR",2021-12-15,"72"
"1444","345444384","CA",2021-12-15,"73"
"1445","345450183","PA",2021-12-15,"74"
"1446","345451108","OR",2021-12-15,"75"
"1447","345456768","OH",2021-12-15,"76"
"1448","345460653","OR",2021-12-15,"77"
"1449","345460737","OR",2021-12-15,"78"
"1450","345461040","RI",2021-12-15,"79"
"1451","345466387","RI",2021-12-15,"80"
"1452","345468359","NH",2021-12-15,"81"
"1453","345468425","VA",2021-12-15,"82"
"1454","345469555","RI",2021-12-15,"83"
"1455","345473862","MI",2021-12-15,"84"
"1456","345475669","FL",2021-12-15,"85"
"1457","345475719","FL",2021-12-15,"86"
"1458","345476485","WA",2021-12-15,"87"
"1459","345476691","MO",2021-12-15,"88"
"1460","345478309","WA",2021-12-15,"89"
"1461","345485494","CA",2021-12-15,"90"
"1462","345489603","WA",2021-12-15,"91"
"1463","345491450","GU",2021-12-15,"92"
"1464","345492870","FL",2021-12-15,"93"
"1465","345494421","TX",2021-12-15,"94"
"1466","345494454","FL",2021-12-15,"95"
"1467","345497440","NY",2021-12-15,"96"
"1468","345500698","TX",2021-12-15,"97"
"1469","345504286","MA",2021-12-15,"98"
"1470","345506034","DC",2021-12-15,"99"
"1471","345508097","GU",2021-12-15,"100"
"1472","345508816","WA",2021-12-15,"101"
"1473","345509988","UT",2021-12-15,"102"
"1474","345510069","IA",2021-12-15,"103"
"1475","345519706","MS",2021-12-15,"104"
"1476","345519912","MD",2021-12-15,"105"
"1477","345521009","GA",2021-12-15,"106"
"1478","345534176","OH",2021-12-15,"107"
"1479","345536593","TX",2021-12-15,"108"
"1480","345537047","FL",2021-12-15,"109"
"1481","345539100","IN",2021-12-15,"110"
"1482","345539696","CO",2021-12-15,"111"
"1483","345539720","CO",2021-12-15,"112"
"1484","345540546","IA",2021-12-15,"113"
"1485","345540926","IL",2021-12-15,"114"
"1486","345541635","WA",2021-12-15,"115"
"1487","345546410","PR",2021-12-15,"116"
"1488","345546444","PR",2021-12-15,"117"
"1489","345547210","TN",2021-12-15,"118"
"1490","345548531","WA",2021-12-15,"119"
"1491","345548580","WA",2021-12-15,"120"
"1492","345549760","MA",2021-12-15,"121"
"1493","345550255","MI",2021-12-15,"122"
"1494","345550859","KY",2021-12-15,"123"
"1495","345552327","MI",2021-12-15,"124"
"1496","345556344","MI",2021-12-15,"125"
"1497","345557565","MN",2021-12-15,"126"
"1498","345557730","WA",2021-12-15,"127"
"1499","345560163","MI",2021-12-15,"128"
"1500","345562789","WA",2021-12-15,"129"
"1501","345563019","WA",2021-12-15,"130"
"1502","345564405","NJ",2021-12-15,"131"
"1503","345566665","SC",2021-12-15,"132"
"1504","345571095","MI",2021-12-15,"133"
"1505","345571921","WA",2021-12-15,"134"
"1506","345572002","WA",2021-12-15,"135"
"1507","345572051","WA",2021-12-15,"136"
"1508","345572499","TX",2021-12-15,"137"
"1509","345576615","MI",2021-12-15,"138"
"1510","345577399","TX",2021-12-15,"139"
"1511","345578058","MI",2021-12-15,"140"
"1512","345582175","KY",2021-12-15,"141"
"1513","345590020","KY",2021-12-15,"142"
"1514","345590285","WA",2021-12-15,"143"
"1515","345590475","MI",2021-12-15,"144"
"1516","345593156","KY",2021-12-15,"145"
"1517","345601637","CT",2021-12-15,"146"
"1518","345603583","UT",2021-12-15,"147"
"1519","345605802","MI",2021-12-15,"148"
"1520","345609077","UT",2021-12-15,"149"
"1521","345612139","TX",2021-12-15,"150"
"1522","345614648","WA",2021-12-15,"151"
"1523","345619969","KS",2021-12-15,"152"
"1524","345620975","MI",2021-12-15,"153"
"1525","345626410","MI",2021-12-15,"154"
"1526","345627079","PR",2021-12-15,"155"
"1527","345628465","NC",2021-12-15,"156"
"1528","345636625","ME",2021-12-15,"157"
"1529","345638555","TX",2021-12-15,"158"
"1530","345640023","MD",2021-12-15,"159"
"1531","345641534","TX",2021-12-15,"160"
"1532","345644124","VA",2021-12-15,"161"
"1533","345646301","ME",2021-12-15,"162"
"1534","345648950","NC",2021-12-15,"163"
"1535","345651715","WA",2021-12-15,"164"
"1536","345657472","NC",2021-12-15,"165"
"1537","345662183","NC",2021-12-15,"166"
"1538","345662647","WA",2021-12-15,"167"
"1539","345662654","WA",2021-12-15,"168"
"1540","345662662","WA",2021-12-15,"169"
"1541","345663728","MI",2021-12-15,"170"
"1542","345665228","MD",2021-12-15,"171"
"1543","345670335","MN",2021-12-15,"172"
"1544","345670343","MN",2021-12-15,"173"
"1545","345672737","WA",2021-12-15,"174"
"1546","345672745","WA",2021-12-15,"175"
"1547","345673438","IL",2021-12-15,"176"
"1548","345675128","WA",2021-12-15,"177"
"1549","345675136","WA",2021-12-15,"178"
"1550","345677280","MN",2021-12-15,"179"
"1551","345681407","TN",2021-12-15,"180"
"1552","345681886","TN",2021-12-15,"181"
"1553","345684591","CO",2021-12-15,"182"
"1554","345685770","MI",2021-12-15,"183"
"1555","345686364","CA",2021-12-15,"184"
"1556","345686398","NY",2021-12-15,"185"
"1557","345686489","GA",2021-12-15,"186"
"1558","345686612","CO",2021-12-15,"187"
"1559","345686869","GA",2021-12-15,"188"
"1560","345687594","GA",2021-12-15,"189"
"1561","345687768","CO",2021-12-15,"190"
"1562","345688162","WA",2021-12-15,"191"
"1563","345688279","WA",2021-12-15,"192"
"1564","345688527","GA",2021-12-15,"193"
"1565","345691315","WA",2021-12-15,"194"
"1566","345691398","WA",2021-12-15,"195"
"1567","345692818","CO",2021-12-15,"196"
"1568","345713523","WA",2021-12-15,"197"
"1569","345819189","NY",2021-12-15,"198"
"1570","340733732","CA",2021-01-01,"1"
"1571","343802344","CA",2021-01-01,"2"
"1572","344349618","CA",2021-01-01,"3"
"1573","344378385","CA",2021-01-01,"4"
"1574","344460191","CA",2021-01-01,"5"
"1575","344463740","NY",2021-01-01,"6"
"1576","344569173","CA",2021-01-01,"7"
"1577","344654850","CA",2021-01-01,"8"
"1578","344678644","CA",2021-01-01,"9"
"1579","344699756","CA",2021-01-01,"10"
"1580","344734793","CA",2021-01-01,"11"
"1581","344753413","CA",2021-01-01,"12"
"1582","344766720","CA",2021-01-01,"13"
"1583","344805031","MI",2021-01-01,"14"
"1584","344818646","CA",2021-01-01,"15"
"1585","344854203","CA",2021-01-01,"16"
"1586","344864541","CA",2021-01-01,"17"
"1587","344883558","OR",2021-01-01,"18"
"1588","344889365","PR",2021-01-01,"19"
"1589","344903323","OR",2021-01-01,"20"
"1590","344935648","TN",2021-01-01,"21"
"1591","345057681","TX",2021-01-01,"22"
"1592","345079164","CO",2021-01-01,"23"
"1593","340676832","NY",2021-01-15,"1"
"1594","342269123","MA",2021-01-15,"2"
"1595","342702719","NY",2021-01-15,"3"
"1596","342702826","NY",2021-01-15,"4"
"1597","343468971","WI",2021-01-15,"5"
"1598","343562583","OH",2021-01-15,"6"
"1599","343822631","MI",2021-01-15,"7"
"1600","343949178","NC",2021-01-15,"8"
"1601","344117528","CT",2021-01-15,"9"
"1602","344279880","RI",2021-01-15,"10"
"1603","344295829","OH",2021-01-15,"11"
"1604","344402193","NY",2021-01-15,"12"
"1605","344407044","NY",2021-01-15,"13"
"1606","344463799","CA",2021-01-15,"14"
"1607","344511209","NJ",2021-01-15,"15"
"1608","344570809","CA",2021-01-15,"16"
"1609","344570940","CA",2021-01-15,"17"
"1610","344573407","NH",2021-01-15,"18"
"1611","344578422","MD",2021-01-15,"19"
"1612","344588389","CA",2021-01-15,"20"
"1613","344618665","WA",2021-01-15,"21"
"1614","344625199","MI",2021-01-15,"22"
"1615","344693718","CA",2021-01-15,"23"
"1616","344694054","CA",2021-01-15,"24"
"1617","344714233","CA",2021-01-15,"25"
"1618","344715628","CA",2021-01-15,"26"
"1619","344716568","CA",2021-01-15,"27"
"1620","344755046","NC",2021-01-15,"28"
"1621","344765672","NC",2021-01-15,"29"
"1622","344784822","PA",2021-01-15,"30"
"1623","344787510","MA",2021-01-15,"31"
"1624","344792619","CA",2021-01-15,"32"
"1625","344792650","CA",2021-01-15,"33"
"1626","344801022","CA",2021-01-15,"34"
"1627","344801147","KS",2021-01-15,"35"
"1628","344804026","NC",2021-01-15,"36"
"1629","344806674","WA",2021-01-15,"37"
"1630","344836432","GA",2021-01-15,"38"
"1631","344839105","NY",2021-01-15,"39"
"1632","344841705","NC",2021-01-15,"40"
"1633","344841713","NC",2021-01-15,"41"
"1634","344841887","KY",2021-01-15,"42"
"1635","344843800","PR",2021-01-15,"43"
"1636","344844006","NC",2021-01-15,"44"
"1637","344846142","KY",2021-01-15,"45"
"1638","344846852","GA",2021-01-15,"46"
"1639","344850383","CA",2021-01-15,"47"
"1640","344851563","VA",2021-01-15,"48"
"1641","344851654","CT",2021-01-15,"49"
"1642","344851753","MA",2021-01-15,"50"
"1643","344851779","NM",2021-01-15,"51"
"1644","344857842","RI",2021-01-15,"52"
"1645","344858139","CA",2021-01-15,"53"
"1646","344863097","NM",2021-01-15,"54"
"1647","344863303","CA",2021-01-15,"55"
"1648","344867908","AL",2021-01-15,"56"
"1649","344869227","OH",2021-01-15,"57"
"1650","344869904","AZ",2021-01-15,"58"
"1651","344871132","NV",2021-01-15,"59"
"1652","344872189","NC",2021-01-15,"60"
"1653","344872304","MN",2021-01-15,"61"
"1654","344873732","AZ",2021-01-15,"62"
"1655","344875182","CA",2021-01-15,"63"
"1656","344877303","CA",2021-01-15,"64"
"1657","344885041","WI",2021-01-15,"65"
"1658","344896170","TX",2021-01-15,"66"
"1659","344899828","VA",2021-01-15,"67"
"1660","344900220","CA",2021-01-15,"68"
"1661","344901459","KY",2021-01-15,"69"
"1662","344903844","KY",2021-01-15,"70"
"1663","344905518","AZ",2021-01-15,"71"
"1664","344907506","CA",2021-01-15,"72"
"1665","344909577","WI",2021-01-15,"73"
"1666","344913199","MD",2021-01-15,"74"
"1667","344914593","CA",2021-01-15,"75"
"1668","344915145","PR",2021-01-15,"76"
"1669","344916804","MN",2021-01-15,"77"
"1670","344918453","NC",2021-01-15,"78"
"1671","344923941","AZ",2021-01-15,"79"
"1672","344929179","MI",2021-01-15,"80"
"1673","344933668","MI",2021-01-15,"81"
"1674","344933676","UT",2021-01-15,"82"
"1675","344949870","MI",2021-01-15,"83"
"1676","344949995","MA",2021-01-15,"84"
"1677","344962535","MN",2021-01-15,"85"
"1678","344965702","WA",2021-01-15,"86"
"1679","344966403","ND",2021-01-15,"87"
"1680","344970421","PR",2021-01-15,"88"
"1681","344974373","MI",2021-01-15,"89"
"1682","344981956","VA",2021-01-15,"90"
"1683","344983259","CO",2021-01-15,"91"
"1684","344987698","IL",2021-01-15,"92"
"1685","344989744","MD",2021-01-15,"93"
"1686","344989793","SC",2021-01-15,"94"
"1687","344990551","CA",2021-01-15,"95"
"1688","344993050","AK",2021-01-15,"96"
"1689","344995758","TX",2021-01-15,"97"
"1690","345004964","WA",2021-01-15,"98"
"1691","345008585","UT",2021-01-15,"99"
"1692","345012454","WI",2021-01-15,"100"
"1693","345013213","TN",2021-01-15,"101"
"1694","345014575","NC",2021-01-15,"102"
"1695","345019202","SC",2021-01-15,"103"
"1696","345019525","HI",2021-01-15,"104"
"1697","345022552","HI",2021-01-15,"105"
"1698","345025555","NV",2021-01-15,"106"
"1699","345028377","TN",2021-01-15,"107"
"1700","345028385","TN",2021-01-15,"108"
"1701","345039895","OR",2021-01-15,"109"
"1702","345040950","PA",2021-01-15,"110"
"1703","345041065","MI",2021-01-15,"111"
"1704","345042428","VA",2021-01-15,"112"
"1705","345044010","UT",2021-01-15,"113"
"1706","345045843","CA",2021-01-15,"114"
"1707","345045926","CA",2021-01-15,"115"
"1708","345047120","OR",2021-01-15,"116"
"1709","345048920","WI",2021-01-15,"117"
"1710","345049126","WI",2021-01-15,"118"
"1711","345050520","MD",2021-01-15,"119"
"1712","345051460","WI",2021-01-15,"120"
"1713","345053839","CA",2021-01-15,"121"
"1714","345056147","UT",2021-01-15,"122"
"1715","345063044","TN",2021-01-15,"123"
"1716","345064935","NV",2021-01-15,"124"
"1717","345067383","MI",2021-01-15,"125"
"1718","345068795","WI",2021-01-15,"126"
"1719","345068852","WI",2021-01-15,"127"
"1720","345069629","VA",2021-01-15,"128"
"1721","345071294","TX",2021-01-15,"129"
"1722","345075071","TN",2021-01-15,"130"
"1723","345076632","OR",2021-01-15,"131"
"1724","345076889","IL",2021-01-15,"132"
"1725","345078745","MN",2021-01-15,"133"
"1726","345078752","MN",2021-01-15,"134"
"1727","345081509","UT",2021-01-15,"135"
"1728","345088314","VA",2021-01-15,"136"
"1729","345089304","MI",2021-01-15,"137"
"1730","345089882","NC",2021-01-15,"138"
"1731","345090153","WA",2021-01-15,"139"
"1732","345090971","IL",2021-01-15,"140"
"1733","345092357","MN",2021-01-15,"141"
"1734","345093108","TX",2021-01-15,"142"
"1735","345093827","OK",2021-01-15,"143"
"1736","345094734","CT",2021-01-15,"144"
"1737","345095426","TX",2021-01-15,"145"
"1738","345095582","MI",2021-01-15,"146"
"1739","345095590","VA",2021-01-15,"147"
"1740","345095657","VA",2021-01-15,"148"
"1741","345097356","TX",2021-01-15,"149"
"1742","345097752","VA",2021-01-15,"150"
"1743","345098073","HI",2021-01-15,"151"
"1744","345099139","VA",2021-01-15,"152"
"1745","345099428","VA",2021-01-15,"153"
"1746","345099964","WI",2021-01-15,"154"
"1747","345101455","MN",2021-01-15,"155"
"1748","345102404","UT",2021-01-15,"156"
"1749","345105902","WA",2021-01-15,"157"
"1750","345106322","FL",2021-01-15,"158"
"1751","345107650","LA",2021-01-15,"159"
"1752","345113625","PA",2021-01-15,"160"
"1753","345114169","MA",2021-01-15,"161"
"1754","345130942","OR",2021-01-15,"162"
"1755","341419521","DE",2021-02-01,"1"
"1756","341419711","DE",2021-02-01,"2"
"1757","341933067","DE",2021-02-01,"3"
"1758","342051679","CA",2021-02-01,"4"
"1759","342448008","CA",2021-02-01,"5"
"1760","342755618","CA",2021-02-01,"6"
"1761","342952025","CA",2021-02-01,"7"
"1762","343069100","CA",2021-02-01,"8"
"1763","343268140","MS",2021-02-01,"9"
"1764","343285003","CA",2021-02-01,"10"
"1765","343447348","TX",2021-02-01,"11"
"1766","343462859","LA",2021-02-01,"12"
"1767","343507117","FL",2021-02-01,"13"
"1768","343595773","OH",2021-02-01,"14"
"1769","343648507","NH",2021-02-01,"15"
"1770","343667754","CA",2021-02-01,"16"
"1771","343758363","TX",2021-02-01,"17"
"1772","343798609","CA",2021-02-01,"18"
"1773","343837126","CA",2021-02-01,"19"
"1774","343905527","AR",2021-02-01,"20"
"1775","343928685","MN",2021-02-01,"21"
"1776","343954327","NY",2021-02-01,"22"
"1777","344010855","MI",2021-02-01,"23"
"1778","344056940","VA",2021-02-01,"24"
"1779","344136015","PR",2021-02-01,"25"
"1780","344209804","PA",2021-02-01,"26"
"1781","344297098","WA",2021-02-01,"27"
"1782","344381744","NH",2021-02-01,"28"
"1783","344509930","CA",2021-02-01,"29"
"1784","344510813","MI",2021-02-01,"30"
"1785","344513650","WA",2021-02-01,"31"
"1786","344531371","WA",2021-02-01,"32"
"1787","344542824","ME",2021-02-01,"33"
"1788","344580709","NC",2021-02-01,"34"
"1789","344585658","CA",2021-02-01,"35"
"1790","344601752","WA",2021-02-01,"36"
"1791","344640479","WV",2021-02-01,"37"
"1792","344651724","WA",2021-02-01,"38"
"1793","344658679","MN",2021-02-01,"39"
"1794","344683982","NH",2021-02-01,"40"
"1795","344708516","WA",2021-02-01,"41"
"1796","344728365","IL",2021-02-01,"42"
"1797","344729413","CA",2021-02-01,"43"
"1798","344742457","WI",2021-02-01,"44"
"1799","344743018","WA",2021-02-01,"45"
"1800","344747472","KS",2021-02-01,"46"
"1801","344752902","CA",2021-02-01,"47"
"1802","344761705","CA",2021-02-01,"48"
"1803","344766621","ME",2021-02-01,"49"
"1804","344769963","WI",2021-02-01,"50"
"1805","344770250","PA",2021-02-01,"51"
"1806","344771357","WI",2021-02-01,"52"
"1807","344772959","ME",2021-02-01,"53"
"1808","344780895","IA",2021-02-01,"54"
"1809","344792114","NH",2021-02-01,"55"
"1810","344794532","FL",2021-02-01,"56"
"1811","344798368","KY",2021-02-01,"57"
"1812","344809678","MI",2021-02-01,"58"
"1813","344815758","CA",2021-02-01,"59"
"1814","344819206","NH",2021-02-01,"60"
"1815","344820683","WA",2021-02-01,"61"
"1816","344824412","ME",2021-02-01,"62"
"1817","344825583","DE",2021-02-01,"63"
"1818","344830518","TX",2021-02-01,"64"
"1819","344833595","WI",2021-02-01,"65"
"1820","344833876","CA",2021-02-01,"66"
"1821","344843024","IL",2021-02-01,"67"
"1822","344844840","MA",2021-02-01,"68"
"1823","344846878","OH",2021-02-01,"69"
"1824","344848403","IN",2021-02-01,"70"
"1825","344851134","WA",2021-02-01,"71"
"1826","344852934","IN",2021-02-01,"72"
"1827","344856075","PA",2021-02-01,"73"
"1828","344858014","MI",2021-02-01,"74"
"1829","344859186","MN",2021-02-01,"75"
"1830","344861604","IN",2021-02-01,"76"
"1831","344868252","WA",2021-02-01,"77"
"1832","344868971","IA",2021-02-01,"78"
"1833","344873005","FL",2021-02-01,"79"
"1834","344873120","TX",2021-02-01,"80"
"1835","344874086","CA",2021-02-01,"81"
"1836","344876255","VA",2021-02-01,"82"
"1837","344876446","FL",2021-02-01,"83"
"1838","344878509","PA",2021-02-01,"84"
"1839","344889407","NY",2021-02-01,"85"
"1840","344889589","CA",2021-02-01,"86"
"1841","344890645","CA",2021-02-01,"87"
"1842","344892252","CA",2021-02-01,"88"
"1843","344893326","NC",2021-02-01,"89"
"1844","344893466","IN",2021-02-01,"90"
"1845","344894787","CA",2021-02-01,"91"
"1846","344896675","CA",2021-02-01,"92"
"1847","344896683","TN",2021-02-01,"93"
"1848","344912639","MN",2021-02-01,"94"
"1849","344916606","CA",2021-02-01,"95"
"1850","344921234","UT",2021-02-01,"96"
"1851","344924030","WA",2021-02-01,"97"
"1852","344924121","WA",2021-02-01,"98"
"1853","344925656","NV",2021-02-01,"99"
"1854","344926498","IA",2021-02-01,"100"
"1855","344928239","WA",2021-02-01,"101"
"1856","344931894","OH",2021-02-01,"102"
"1857","344934500","TX",2021-02-01,"103"
"1858","344937990","OH",2021-02-01,"104"
"1859","344940218","NV",2021-02-01,"105"
"1860","344941927","NV",2021-02-01,"106"
"1861","344942719","WI",2021-02-01,"107"
"1862","344944129","VA",2021-02-01,"108"
"1863","344944137","WI",2021-02-01,"109"
"1864","344950340","TX",2021-02-01,"110"
"1865","344955661","AL",2021-02-01,"111"
"1866","344957873","SC",2021-02-01,"112"
"1867","344957881","SC",2021-02-01,"113"
"1868","344958848","MI",2021-02-01,"114"
"1869","344959309","MI",2021-02-01,"115"
"1870","344960596","OH",2021-02-01,"116"
"1871","344963947","IA",2021-02-01,"117"
"1872","344964564","MI",2021-02-01,"118"
"1873","344971114","FL",2021-02-01,"119"
"1874","344981667","MN",2021-02-01,"120"
"1875","344984653","CO",2021-02-01,"121"
"1876","344984943","NH",2021-02-01,"122"
"1877","344989587","MI",2021-02-01,"123"
"1878","344989843","MI",2021-02-01,"124"
"1879","344990049","MI",2021-02-01,"125"
"1880","344992888","GA",2021-02-01,"126"
"1881","344997101","VA",2021-02-01,"127"
"1882","344997937","PA",2021-02-01,"128"
"1883","344998604","MA",2021-02-01,"129"
"1884","345004394","KS",2021-02-01,"130"
"1885","345009351","VA",2021-02-01,"131"
"1886","345011134","CA",2021-02-01,"132"
"1887","345018352","CA",2021-02-01,"133"
"1888","345020523","WA",2021-02-01,"134"
"1889","345020580","WA",2021-02-01,"135"
"1890","345022628","HI",2021-02-01,"136"
"1891","345023964","IL",2021-02-01,"137"
"1892","345025365","WA",2021-02-01,"138"
"1893","345025548","NV",2021-02-01,"139"
"1894","345028567","TX",2021-02-01,"140"
"1895","345028716","TX",2021-02-01,"141"
"1896","345028930","SC",2021-02-01,"142"
"1897","345028955","SC",2021-02-01,"143"
"1898","345030050","TN",2021-02-01,"144"
"1899","345033179","TX",2021-02-01,"145"
"1900","345036065","UT",2021-02-01,"146"
"1901","345041883","IL",2021-02-01,"147"
"1902","345043665","WI",2021-02-01,"148"
"1903","345054043","SC",2021-02-01,"149"
"1904","345055131","IL",2021-02-01,"150"
"1905","345057277","VA",2021-02-01,"151"
"1906","345059539","NC",2021-02-01,"152"
"1907","345061840","TX",2021-02-01,"153"
"1908","345064174","MN",2021-02-01,"154"
"1909","345072078","MI",2021-02-01,"155"
"1910","345072441","TX",2021-02-01,"156"
"1911","345074793","WA",2021-02-01,"157"
"1912","345075170","IL",2021-02-01,"158"
"1913","345078349","MN",2021-02-01,"159"
"1914","345078836","WA",2021-02-01,"160"
"1915","345079727","MN",2021-02-01,"161"
"1916","345079735","MN",2021-02-01,"162"
"1917","345079743","MN",2021-02-01,"163"
"1918","345083174","CA",2021-02-01,"164"
"1919","345083349","WA",2021-02-01,"165"
"1920","345083554","IL",2021-02-01,"166"
"1921","345087209","MI",2021-02-01,"167"
"1922","345087779","NV",2021-02-01,"168"
"1923","345088462","MA",2021-02-01,"169"
"1924","345090997","OH",2021-02-01,"170"
"1925","345093306","PA",2021-02-01,"171"
"1926","345099683","TX",2021-02-01,"172"
"1927","345100085","MI",2021-02-01,"173"
"1928","345101182","NC",2021-02-01,"174"
"1929","345102057","TX",2021-02-01,"175"
"1930","345102933","CO",2021-02-01,"176"
"1931","345106025","WA",2021-02-01,"177"
"1932","345109839","OR",2021-02-01,"178"
"1933","345110654","PA",2021-02-01,"179"
"1934","345111645","TN",2021-02-01,"180"
"1935","345111793","TN",2021-02-01,"181"
"1936","345111918","TX",2021-02-01,"182"
"1937","345112049","NV",2021-02-01,"183"
"1938","345113161","TN",2021-02-01,"184"
"1939","345119077","MN",2021-02-01,"185"
"1940","345120554","KS",2021-02-01,"186"
"1941","345121529","MN",2021-02-01,"187"
"1942","345121537","MN",2021-02-01,"188"
"1943","345121586","MN",2021-02-01,"189"
